raceId,year,round,circuitId,name,name_number,Country,Location,lat,lng,date,time,url
720,1963,2,13,Belgian Grand Prix,n°2 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1963-06-09,\N,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix
721,1963,3,39,Dutch Grand Prix,n°3 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1963-06-23,\N,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix
722,1963,4,55,French Grand Prix,n°4 - French Grand Prix,France,Reims,49.2542,3.93083,1963-06-30,\N,http://en.wikipedia.org/wiki/1963_French_Grand_Prix
723,1963,5,9,British Grand Prix,n°5 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1963-07-20,\N,http://en.wikipedia.org/wiki/1963_British_Grand_Prix
724,1963,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1963-08-04,\N,http://en.wikipedia.org/wiki/1963_German_Grand_Prix
725,1963,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1963-09-08,\N,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix
726,1963,8,46,United States Grand Prix,n°8 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1963-10-06,\N,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix
727,1963,9,32,Mexican Grand Prix,n°9 - Mexican Grand Prix,Mexico,Mexico City,19.4042,-99.0907,1963-10-27,\N,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix
728,1963,10,56,South African Grand Prix,n°10 - South African Grand Prix,South Africa,Eastern Cape Province,-33.0486,27.8736,1963-12-28,\N,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix
729,1962,1,39,Dutch Grand Prix,n°1 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1962-05-20,\N,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix
730,1962,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1962-06-03,\N,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix
731,1962,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1962-06-17,\N,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix
732,1962,4,53,French Grand Prix,n°4 - French Grand Prix,France,Rouen,49.3306,1.00458,1962-07-08,\N,http://en.wikipedia.org/wiki/1962_French_Grand_Prix
733,1962,5,58,British Grand Prix,n°5 - British Grand Prix,UK,Liverpool,53.4769,-2.94056,1962-07-21,\N,http://en.wikipedia.org/wiki/1962_British_Grand_Prix
734,1962,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1962-08-05,\N,http://en.wikipedia.org/wiki/1962_German_Grand_Prix
735,1962,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1962-09-16,\N,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix
736,1962,8,46,United States Grand Prix,n°8 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1962-10-07,\N,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix
737,1962,9,56,South African Grand Prix,n°9 - South African Grand Prix,South Africa,Eastern Cape Province,-33.0486,27.8736,1962-12-29,\N,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
738,1961,1,6,Monaco Grand Prix,n°1 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1961-05-14,\N,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
739,1961,2,39,Dutch Grand Prix,n°2 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1961-05-22,\N,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
740,1961,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1961-06-18,\N,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
741,1961,4,55,French Grand Prix,n°4 - French Grand Prix,France,Reims,49.2542,3.93083,1961-07-02,\N,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
742,1961,5,58,British Grand Prix,n°5 - British Grand Prix,UK,Liverpool,53.4769,-2.94056,1961-07-15,\N,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
743,1961,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1961-08-06,\N,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
744,1961,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1961-09-10,\N,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix
745,1961,8,46,United States Grand Prix,n°8 - United States Grand Prix,USA,New York State,42.3369,-76.9272,1961-10-08,\N,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
746,1960,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1960-02-07,\N,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
747,1960,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1960-05-29,\N,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
748,1960,3,19,Indianapolis 500,n°3 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1960-05-30,\N,http://en.wikipedia.org/wiki/1960_Indianapolis_500
749,1960,4,39,Dutch Grand Prix,n°4 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1960-06-06,\N,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
750,1960,5,13,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1960-06-19,\N,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
751,1960,6,55,French Grand Prix,n°6 - French Grand Prix,France,Reims,49.2542,3.93083,1960-07-03,\N,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
752,1960,7,9,British Grand Prix,n°7 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1960-07-16,\N,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
753,1960,8,59,Portuguese Grand Prix,n°8 - Portuguese Grand Prix,Portugal,Oporto,41.1705,-8.67325,1960-08-14,\N,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
754,1960,9,14,Italian Grand Prix,n°9 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1960-09-04,\N,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
755,1960,10,60,United States Grand Prix,n°10 - United States Grand Prix,USA,California,33.937,-117.273,1960-11-20,\N,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
756,1959,1,6,Monaco Grand Prix,n°1 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1959-05-10,\N,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix
757,1959,2,19,Indianapolis 500,n°2 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1959-05-30,\N,http://en.wikipedia.org/wiki/1959_Indianapolis_500
758,1959,3,39,Dutch Grand Prix,n°3 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1959-05-31,\N,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix
759,1959,4,55,French Grand Prix,n°4 - French Grand Prix,France,Reims,49.2542,3.93083,1959-07-05,\N,http://en.wikipedia.org/wiki/1959_French_Grand_Prix
760,1959,5,58,British Grand Prix,n°5 - British Grand Prix,UK,Liverpool,53.4769,-2.94056,1959-07-18,\N,http://en.wikipedia.org/wiki/1959_British_Grand_Prix
761,1959,6,61,German Grand Prix,n°6 - German Grand Prix,Germany,Berlin,52.4806,13.2514,1959-08-02,\N,http://en.wikipedia.org/wiki/1959_German_Grand_Prix
762,1959,7,62,Portuguese Grand Prix,n°7 - Portuguese Grand Prix,Portugal,Lisbon,38.7197,-9.20306,1959-08-23,\N,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix
763,1959,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1959-09-13,\N,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix
764,1959,9,63,United States Grand Prix,n°9 - United States Grand Prix,USA,Florida,27.4547,-81.3483,1959-12-12,\N,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix
765,1958,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1958-01-19,\N,http://en.wikipedia.org/wiki/1958_Argentine_Grand_Prix
766,1958,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1958-05-18,\N,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix
767,1958,3,39,Dutch Grand Prix,n°3 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1958-05-26,\N,http://en.wikipedia.org/wiki/1958_Dutch_Grand_Prix
768,1958,4,19,Indianapolis 500,n°4 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1958-05-30,\N,http://en.wikipedia.org/wiki/1958_Indianapolis_500
769,1958,5,13,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1958-06-15,\N,http://en.wikipedia.org/wiki/1958_Belgian_Grand_Prix
770,1958,6,55,French Grand Prix,n°6 - French Grand Prix,France,Reims,49.2542,3.93083,1958-07-06,\N,http://en.wikipedia.org/wiki/1958_French_Grand_Prix
771,1958,7,9,British Grand Prix,n°7 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1958-07-19,\N,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
772,1958,8,20,German Grand Prix,n°8 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1958-08-03,\N,http://en.wikipedia.org/wiki/1958_German_Grand_Prix
773,1958,9,59,Portuguese Grand Prix,n°9 - Portuguese Grand Prix,Portugal,Oporto,41.1705,-8.67325,1958-08-24,\N,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix
774,1958,10,14,Italian Grand Prix,n°10 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1958-09-07,\N,http://en.wikipedia.org/wiki/1958_Italian_Grand_Prix
775,1958,11,64,Moroccan Grand Prix,n°11 - Moroccan Grand Prix,Morocco,Casablanca,33.5786,-7.6875,1958-10-19,\N,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix
776,1957,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1957-01-13,\N,http://en.wikipedia.org/wiki/1957_Argentine_Grand_Prix
777,1957,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1957-05-19,\N,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix
778,1957,3,19,Indianapolis 500,n°3 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1957-05-30,\N,http://en.wikipedia.org/wiki/1957_Indianapolis_500
779,1957,4,53,French Grand Prix,n°4 - French Grand Prix,France,Rouen,49.3306,1.00458,1957-07-07,\N,http://en.wikipedia.org/wiki/1957_French_Grand_Prix
780,1957,5,58,British Grand Prix,n°5 - British Grand Prix,UK,Liverpool,53.4769,-2.94056,1957-07-20,\N,http://en.wikipedia.org/wiki/1957_British_Grand_Prix
781,1957,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1957-08-04,\N,http://en.wikipedia.org/wiki/1957_German_Grand_Prix
782,1957,7,65,Pescara Grand Prix,n°7 - Pescara Grand Prix,Italy,Pescara,42.475,14.1508,1957-08-18,\N,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix
783,1957,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1957-09-08,\N,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix
784,1956,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1956-01-22,\N,http://en.wikipedia.org/wiki/1956_Argentine_Grand_Prix
785,1956,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1956-05-13,\N,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix
786,1956,3,19,Indianapolis 500,n°3 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1956-05-30,\N,http://en.wikipedia.org/wiki/1956_Indianapolis_500
787,1956,4,13,Belgian Grand Prix,n°4 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1956-06-03,\N,http://en.wikipedia.org/wiki/1956_Belgian_Grand_Prix
788,1956,5,55,French Grand Prix,n°5 - French Grand Prix,France,Reims,49.2542,3.93083,1956-07-01,\N,http://en.wikipedia.org/wiki/1956_French_Grand_Prix
789,1956,6,9,British Grand Prix,n°6 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1956-07-14,\N,http://en.wikipedia.org/wiki/1956_British_Grand_Prix
790,1956,7,20,German Grand Prix,n°7 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1956-08-05,\N,http://en.wikipedia.org/wiki/1956_German_Grand_Prix
791,1956,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1956-09-02,\N,http://en.wikipedia.org/wiki/1956_Italian_Grand_Prix
792,1955,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1955-01-16,\N,http://en.wikipedia.org/wiki/1955_Argentine_Grand_Prix
793,1955,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1955-05-22,\N,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix
794,1955,3,19,Indianapolis 500,n°3 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1955-05-30,\N,http://en.wikipedia.org/wiki/1955_Indianapolis_500
795,1955,4,13,Belgian Grand Prix,n°4 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1955-06-05,\N,http://en.wikipedia.org/wiki/1955_Belgian_Grand_Prix
796,1955,5,39,Dutch Grand Prix,n°5 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1955-06-19,\N,http://en.wikipedia.org/wiki/1955_Dutch_Grand_Prix
797,1955,6,58,British Grand Prix,n°6 - British Grand Prix,UK,Liverpool,53.4769,-2.94056,1955-07-16,\N,http://en.wikipedia.org/wiki/1955_British_Grand_Prix
798,1955,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1955-09-11,\N,http://en.wikipedia.org/wiki/1955_Italian_Grand_Prix
799,1954,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1954-01-17,\N,http://en.wikipedia.org/wiki/1954_Argentine_Grand_Prix
800,1954,2,19,Indianapolis 500,n°2 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1954-05-31,\N,http://en.wikipedia.org/wiki/1954_Indianapolis_500
801,1954,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1954-06-20,\N,http://en.wikipedia.org/wiki/1954_Belgian_Grand_Prix
802,1954,4,55,French Grand Prix,n°4 - French Grand Prix,France,Reims,49.2542,3.93083,1954-07-04,\N,http://en.wikipedia.org/wiki/1954_French_Grand_Prix
803,1954,5,9,British Grand Prix,n°5 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1954-07-17,\N,http://en.wikipedia.org/wiki/1954_British_Grand_Prix
804,1954,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1954-08-01,\N,http://en.wikipedia.org/wiki/1954_German_Grand_Prix
805,1954,7,66,Swiss Grand Prix,n°7 - Swiss Grand Prix,Switzerland,Bern,46.9589,7.40194,1954-08-22,\N,http://en.wikipedia.org/wiki/1954_Swiss_Grand_Prix
806,1954,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1954-09-05,\N,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
807,1954,9,67,Spanish Grand Prix,n°9 - Spanish Grand Prix,Spain,Barcelona,41.3903,2.11667,1954-10-24,\N,http://en.wikipedia.org/wiki/1954_Spanish_Grand_Prix
808,1953,1,25,Argentine Grand Prix,n°1 - Argentine Grand Prix,Argentina,Buenos Aires,-34.6943,-58.4593,1953-01-18,\N,http://en.wikipedia.org/wiki/1953_Argentine_Grand_Prix
809,1953,2,19,Indianapolis 500,n°2 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1953-05-30,\N,http://en.wikipedia.org/wiki/1953_Indianapolis_500
810,1953,3,39,Dutch Grand Prix,n°3 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1953-06-07,\N,http://en.wikipedia.org/wiki/1953_Dutch_Grand_Prix
811,1953,4,13,Belgian Grand Prix,n°4 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1953-06-21,\N,http://en.wikipedia.org/wiki/1953_Belgian_Grand_Prix
812,1953,5,55,French Grand Prix,n°5 - French Grand Prix,France,Reims,49.2542,3.93083,1953-07-05,\N,http://en.wikipedia.org/wiki/1953_French_Grand_Prix
813,1953,6,9,British Grand Prix,n°6 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1953-07-18,\N,http://en.wikipedia.org/wiki/1953_British_Grand_Prix
814,1953,7,20,German Grand Prix,n°7 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1953-08-02,\N,http://en.wikipedia.org/wiki/1953_German_Grand_Prix
815,1953,8,66,Swiss Grand Prix,n°8 - Swiss Grand Prix,Switzerland,Bern,46.9589,7.40194,1953-08-23,\N,http://en.wikipedia.org/wiki/1953_Swiss_Grand_Prix
816,1953,9,14,Italian Grand Prix,n°9 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1953-09-13,\N,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
817,1952,1,66,Swiss Grand Prix,n°1 - Swiss Grand Prix,Switzerland,Bern,46.9589,7.40194,1952-05-18,\N,http://en.wikipedia.org/wiki/1952_Swiss_Grand_Prix
818,1952,2,19,Indianapolis 500,n°2 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1952-05-30,\N,http://en.wikipedia.org/wiki/1952_Indianapolis_500
819,1952,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1952-06-22,\N,http://en.wikipedia.org/wiki/1952_Belgian_Grand_Prix
820,1952,4,53,French Grand Prix,n°4 - French Grand Prix,France,Rouen,49.3306,1.00458,1952-07-06,\N,http://en.wikipedia.org/wiki/1952_French_Grand_Prix
821,1952,5,9,British Grand Prix,n°5 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1952-07-19,\N,http://en.wikipedia.org/wiki/1952_British_Grand_Prix
822,1952,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1952-08-03,\N,http://en.wikipedia.org/wiki/1952_German_Grand_Prix
823,1952,7,39,Dutch Grand Prix,n°7 - Dutch Grand Prix,Netherlands,Zandvoort,52.3888,4.54092,1952-08-17,\N,http://en.wikipedia.org/wiki/1952_Dutch_Grand_Prix
824,1952,8,14,Italian Grand Prix,n°8 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1952-09-07,\N,http://en.wikipedia.org/wiki/1952_Italian_Grand_Prix
825,1951,1,66,Swiss Grand Prix,n°1 - Swiss Grand Prix,Switzerland,Bern,46.9589,7.40194,1951-05-27,\N,http://en.wikipedia.org/wiki/1951_Swiss_Grand_Prix
826,1951,2,19,Indianapolis 500,n°2 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1951-05-30,\N,http://en.wikipedia.org/wiki/1951_Indianapolis_500
827,1951,3,13,Belgian Grand Prix,n°3 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1951-06-17,\N,http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix
828,1951,4,55,French Grand Prix,n°4 - French Grand Prix,France,Reims,49.2542,3.93083,1951-07-01,\N,http://en.wikipedia.org/wiki/1951_French_Grand_Prix
829,1951,5,9,British Grand Prix,n°5 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1951-07-14,\N,http://en.wikipedia.org/wiki/1951_British_Grand_Prix
830,1951,6,20,German Grand Prix,n°6 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,1951-07-29,\N,http://en.wikipedia.org/wiki/1951_German_Grand_Prix
831,1951,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1951-09-16,\N,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
832,1951,8,67,Spanish Grand Prix,n°8 - Spanish Grand Prix,Spain,Barcelona,41.3903,2.11667,1951-10-28,\N,http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix
833,1950,1,9,British Grand Prix,n°1 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,1950-05-13,\N,http://en.wikipedia.org/wiki/1950_British_Grand_Prix
834,1950,2,6,Monaco Grand Prix,n°2 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,1950-05-21,\N,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix
835,1950,3,19,Indianapolis 500,n°3 - Indianapolis 500,USA,Indianapolis,39.795,-86.2347,1950-05-30,\N,http://en.wikipedia.org/wiki/1950_Indianapolis_500
836,1950,4,66,Swiss Grand Prix,n°4 - Swiss Grand Prix,Switzerland,Bern,46.9589,7.40194,1950-06-04,\N,http://en.wikipedia.org/wiki/1950_Swiss_Grand_Prix
837,1950,5,13,Belgian Grand Prix,n°5 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,1950-06-18,\N,http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix
838,1950,6,55,French Grand Prix,n°6 - French Grand Prix,France,Reims,49.2542,3.93083,1950-07-02,\N,http://en.wikipedia.org/wiki/1950_French_Grand_Prix
839,1950,7,14,Italian Grand Prix,n°7 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,1950-09-03,\N,http://en.wikipedia.org/wiki/1950_Italian_Grand_Prix
841,2011,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2011-03-27,06:00:00,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix
842,2011,2,2,Malaysian Grand Prix,n°2 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2011-04-10,08:00:00,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix
843,2011,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2011-04-17,07:00:00,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix
844,2011,4,5,Turkish Grand Prix,n°4 - Turkish Grand Prix,Turkey,Istanbul,40.9517,29.405,2011-05-08,12:00:00,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix
845,2011,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2011-05-22,12:00:00,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix
846,2011,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2011-05-29,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix
847,2011,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2011-06-12,17:00:00,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix
848,2011,8,12,European Grand Prix,n°8 - European Grand Prix,Spain,Valencia,39.4589,-0.331667,2011-06-26,12:00:00,http://en.wikipedia.org/wiki/2011_European_Grand_Prix
849,2011,9,9,British Grand Prix,n°9 - British Grand Prix,UK,Silverstone,52.0786,-1.01694,2011-07-10,12:00:00,http://en.wikipedia.org/wiki/2011_British_Grand_Prix
850,2011,10,20,German Grand Prix,n°10 - German Grand Prix,Germany,Nürburg,50.3356,9475-06-01,2011-07-24,12:00:00,http://en.wikipedia.org/wiki/2011_German_Grand_Prix
851,2011,11,11,Hungarian Grand Prix,n°11 - Hungarian Grand Prix,Hungary,Budapest,47.5789,19.2486,2011-07-31,12:00:00,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix
852,2011,12,13,Belgian Grand Prix,n°12 - Belgian Grand Prix,Belgium,Spa,50.4372,5.97139,2011-08-28,12:00:00,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix
853,2011,13,14,Italian Grand Prix,n°13 - Italian Grand Prix,Italy,Monza,45.6156,9.28111,2011-09-11,12:00:00,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix
854,2011,14,15,Singapore Grand Prix,n°14 - Singapore Grand Prix,Singapore,Marina Bay,2914-01-01,103.864,2011-09-25,12:00:00,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
855,2011,15,22,Japanese Grand Prix,n°15 - Japanese Grand Prix,Japan,Suzuka,34.8431,136.541,2011-10-09,06:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
856,2011,16,35,Korean Grand Prix,n°16 - Korean Grand Prix,Korea,Yeongam County,34.7333,126.417,2011-10-16,06:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
857,2011,17,68,Indian Grand Prix,n°17 - Indian Grand Prix,India,Uttar Pradesh,28.3487,77.5331,2011-10-30,09:30:00,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
858,2011,18,24,Abu Dhabi Grand Prix,n°18 - Abu Dhabi Grand Prix,UAE,Abu Dhabi,24.4672,54.6031,2011-11-13,13:00:00,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
859,2011,19,18,Brazilian Grand Prix,n°19 - Brazilian Grand Prix,Brazil,São Paulo,-23.7036,-46.6997,2011-11-27,16:00:00,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
860,2012,1,1,Australian Grand Prix,n°1 - Australian Grand Prix,Australia,Melbourne,-37.8497,144.968,2012-03-18,06:00:00,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
861,2012,2,2,Malaysian Grand Prix,n°2 - Malaysian Grand Prix,Malaysia,Kuala Lumpur,2.76083,101.738,2012-03-25,08:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
862,2012,3,17,Chinese Grand Prix,n°3 - Chinese Grand Prix,China,Shanghai,31.3389,121.22,2012-04-15,07:00:00,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
863,2012,4,3,Bahrain Grand Prix,n°4 - Bahrain Grand Prix,Bahrain,Sakhir,26.0325,50.5106,2012-04-22,12:00:00,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
864,2012,5,4,Spanish Grand Prix,n°5 - Spanish Grand Prix,Spain,Montmeló,41.57,2.26111,2012-05-13,12:00:00,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix
865,2012,6,6,Monaco Grand Prix,n°6 - Monaco Grand Prix,Monaco,Monte-Carlo,43.7347,7.42056,2012-05-27,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix
866,2012,7,7,Canadian Grand Prix,n°7 - Canadian Grand Prix,Canada,Montreal,45.5,-73.5228,2012-06-10,18:00:00,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix
